E:\car2\IMG\center_2020_03_23_10_30_14_331.jpg,E:\car2\IMG\left_2020_03_23_10_30_14_331.jpg,E:\car2\IMG\right_2020_03_23_10_30_14_331.jpg,-0.3,1,0,22.45367
E:\car2\IMG\center_2020_03_23_10_30_14_454.jpg,E:\car2\IMG\left_2020_03_23_10_30_14_454.jpg,E:\car2\IMG\right_2020_03_23_10_30_14_454.jpg,0,1,0,23.6347
E:\car2\IMG\center_2020_03_23_10_30_14_577.jpg,E:\car2\IMG\left_2020_03_23_10_30_14_577.jpg,E:\car2\IMG\right_2020_03_23_10_30_14_577.jpg,0,1,0,24.80099
E:\car2\IMG\center_2020_03_23_10_30_14_695.jpg,E:\car2\IMG\left_2020_03_23_10_30_14_695.jpg,E:\car2\IMG\right_2020_03_23_10_30_14_695.jpg,0,1,0,25.951
E:\car2\IMG\center_2020_03_23_10_30_14_813.jpg,E:\car2\IMG\left_2020_03_23_10_30_14_813.jpg,E:\car2\IMG\right_2020_03_23_10_30_14_813.jpg,0,1,0,27.08665
E:\car2\IMG\center_2020_03_23_10_30_14_940.jpg,E:\car2\IMG\left_2020_03_23_10_30_14_940.jpg,E:\car2\IMG\right_2020_03_23_10_30_14_940.jpg,-0.3,1,0,28.15652
E:\car2\IMG\center_2020_03_23_10_30_15_062.jpg,E:\car2\IMG\left_2020_03_23_10_30_15_062.jpg,E:\car2\IMG\right_2020_03_23_10_30_15_062.jpg,0,1,0,29.15924
E:\car2\IMG\center_2020_03_23_10_30_15_184.jpg,E:\car2\IMG\left_2020_03_23_10_30_15_184.jpg,E:\car2\IMG\right_2020_03_23_10_30_15_184.jpg,0,1,0,30.19118
E:\car2\IMG\center_2020_03_23_10_30_15_304.jpg,E:\car2\IMG\left_2020_03_23_10_30_15_304.jpg,E:\car2\IMG\right_2020_03_23_10_30_15_304.jpg,0,1,0,30.19024
E:\car2\IMG\center_2020_03_23_10_30_15_423.jpg,E:\car2\IMG\left_2020_03_23_10_30_15_423.jpg,E:\car2\IMG\right_2020_03_23_10_30_15_423.jpg,-0.25,1,0,30.17566
E:\car2\IMG\center_2020_03_23_10_30_15_539.jpg,E:\car2\IMG\left_2020_03_23_10_30_15_539.jpg,E:\car2\IMG\right_2020_03_23_10_30_15_539.jpg,0,1,0,30.1902
E:\car2\IMG\center_2020_03_23_10_30_15_661.jpg,E:\car2\IMG\left_2020_03_23_10_30_15_661.jpg,E:\car2\IMG\right_2020_03_23_10_30_15_661.jpg,0,0.6351856,0,30.10379
E:\car2\IMG\center_2020_03_23_10_30_15_789.jpg,E:\car2\IMG\left_2020_03_23_10_30_15_789.jpg,E:\car2\IMG\right_2020_03_23_10_30_15_789.jpg,0,0.2533669,0,29.9906
E:\car2\IMG\center_2020_03_23_10_30_15_906.jpg,E:\car2\IMG\left_2020_03_23_10_30_15_906.jpg,E:\car2\IMG\right_2020_03_23_10_30_15_906.jpg,0,0,0,29.73132
E:\car2\IMG\center_2020_03_23_10_30_16_027.jpg,E:\car2\IMG\left_2020_03_23_10_30_16_027.jpg,E:\car2\IMG\right_2020_03_23_10_30_16_027.jpg,0,0,0,29.37291
E:\car2\IMG\center_2020_03_23_10_30_16_146.jpg,E:\car2\IMG\left_2020_03_23_10_30_16_146.jpg,E:\car2\IMG\right_2020_03_23_10_30_16_146.jpg,0,0,0,29.01933
E:\car2\IMG\center_2020_03_23_10_30_16_270.jpg,E:\car2\IMG\left_2020_03_23_10_30_16_270.jpg,E:\car2\IMG\right_2020_03_23_10_30_16_270.jpg,-0.3,0,0,28.61645
E:\car2\IMG\center_2020_03_23_10_30_16_389.jpg,E:\car2\IMG\left_2020_03_23_10_30_16_389.jpg,E:\car2\IMG\right_2020_03_23_10_30_16_389.jpg,0,0,0,28.16552
E:\car2\IMG\center_2020_03_23_10_30_16_507.jpg,E:\car2\IMG\left_2020_03_23_10_30_16_507.jpg,E:\car2\IMG\right_2020_03_23_10_30_16_507.jpg,0,0,0,27.82097
E:\car2\IMG\center_2020_03_23_10_30_16_628.jpg,E:\car2\IMG\left_2020_03_23_10_30_16_628.jpg,E:\car2\IMG\right_2020_03_23_10_30_16_628.jpg,-0.15,0,0,27.47965
E:\car2\IMG\center_2020_03_23_10_30_16_750.jpg,E:\car2\IMG\left_2020_03_23_10_30_16_750.jpg,E:\car2\IMG\right_2020_03_23_10_30_16_750.jpg,0,0,0,27.10496
E:\car2\IMG\center_2020_03_23_10_30_16_877.jpg,E:\car2\IMG\left_2020_03_23_10_30_16_877.jpg,E:\car2\IMG\right_2020_03_23_10_30_16_877.jpg,0,0,0,26.7772
E:\car2\IMG\center_2020_03_23_10_30_16_996.jpg,E:\car2\IMG\left_2020_03_23_10_30_16_996.jpg,E:\car2\IMG\right_2020_03_23_10_30_16_996.jpg,0,0,0,26.45472
E:\car2\IMG\center_2020_03_23_10_30_17_117.jpg,E:\car2\IMG\left_2020_03_23_10_30_17_117.jpg,E:\car2\IMG\right_2020_03_23_10_30_17_117.jpg,-0.3,0,0,26.08778
E:\car2\IMG\center_2020_03_23_10_30_17_240.jpg,E:\car2\IMG\left_2020_03_23_10_30_17_240.jpg,E:\car2\IMG\right_2020_03_23_10_30_17_240.jpg,0,0,0,25.76731
E:\car2\IMG\center_2020_03_23_10_30_17_362.jpg,E:\car2\IMG\left_2020_03_23_10_30_17_362.jpg,E:\car2\IMG\right_2020_03_23_10_30_17_362.jpg,0,0,0,25.45649
E:\car2\IMG\center_2020_03_23_10_30_17_488.jpg,E:\car2\IMG\left_2020_03_23_10_30_17_488.jpg,E:\car2\IMG\right_2020_03_23_10_30_17_488.jpg,-0.15,0,0,25.09149
E:\car2\IMG\center_2020_03_23_10_30_17_619.jpg,E:\car2\IMG\left_2020_03_23_10_30_17_619.jpg,E:\car2\IMG\right_2020_03_23_10_30_17_619.jpg,-0.45,0,0,24.66658
E:\car2\IMG\center_2020_03_23_10_30_17_738.jpg,E:\car2\IMG\left_2020_03_23_10_30_17_738.jpg,E:\car2\IMG\right_2020_03_23_10_30_17_738.jpg,0,0,0,24.34909
E:\car2\IMG\center_2020_03_23_10_30_17_806.jpg,E:\car2\IMG\left_2020_03_23_10_30_17_806.jpg,E:\car2\IMG\right_2020_03_23_10_30_17_806.jpg,0,0,0,24.15152
E:\car2\IMG\center_2020_03_23_10_30_17_922.jpg,E:\car2\IMG\left_2020_03_23_10_30_17_922.jpg,E:\car2\IMG\right_2020_03_23_10_30_17_922.jpg,0,0,0,23.90865
E:\car2\IMG\center_2020_03_23_10_30_18_043.jpg,E:\car2\IMG\left_2020_03_23_10_30_18_043.jpg,E:\car2\IMG\right_2020_03_23_10_30_18_043.jpg,-0.3,0,0,23.57629
E:\car2\IMG\center_2020_03_23_10_30_18_168.jpg,E:\car2\IMG\left_2020_03_23_10_30_18_168.jpg,E:\car2\IMG\right_2020_03_23_10_30_18_168.jpg,0,0,0,23.2382
E:\car2\IMG\center_2020_03_23_10_30_18_292.jpg,E:\car2\IMG\left_2020_03_23_10_30_18_292.jpg,E:\car2\IMG\right_2020_03_23_10_30_18_292.jpg,0,0,0,22.95822
E:\car2\IMG\center_2020_03_23_10_30_18_419.jpg,E:\car2\IMG\left_2020_03_23_10_30_18_419.jpg,E:\car2\IMG\right_2020_03_23_10_30_18_419.jpg,0,0.1904223,0,22.78097
E:\car2\IMG\center_2020_03_23_10_30_18_544.jpg,E:\car2\IMG\left_2020_03_23_10_30_18_544.jpg,E:\car2\IMG\right_2020_03_23_10_30_18_544.jpg,0,0.5635215,0,23.25113
E:\car2\IMG\center_2020_03_23_10_30_18_611.jpg,E:\car2\IMG\left_2020_03_23_10_30_18_611.jpg,E:\car2\IMG\right_2020_03_23_10_30_18_611.jpg,0,0.3630513,0,23.39999
E:\car2\IMG\center_2020_03_23_10_30_18_734.jpg,E:\car2\IMG\left_2020_03_23_10_30_18_734.jpg,E:\car2\IMG\right_2020_03_23_10_30_18_734.jpg,0,0,0,23.30384
E:\car2\IMG\center_2020_03_23_10_30_18_860.jpg,E:\car2\IMG\left_2020_03_23_10_30_18_860.jpg,E:\car2\IMG\right_2020_03_23_10_30_18_860.jpg,0,0,0,23.01872
E:\car2\IMG\center_2020_03_23_10_30_18_983.jpg,E:\car2\IMG\left_2020_03_23_10_30_18_983.jpg,E:\car2\IMG\right_2020_03_23_10_30_18_983.jpg,0,0.3699837,0,23.08319
E:\car2\IMG\center_2020_03_23_10_30_19_110.jpg,E:\car2\IMG\left_2020_03_23_10_30_19_110.jpg,E:\car2\IMG\right_2020_03_23_10_30_19_110.jpg,0,0.7503788,0,23.77887
E:\car2\IMG\center_2020_03_23_10_30_19_234.jpg,E:\car2\IMG\left_2020_03_23_10_30_19_234.jpg,E:\car2\IMG\right_2020_03_23_10_30_19_234.jpg,0,1,0,24.87101
E:\car2\IMG\center_2020_03_23_10_30_19_361.jpg,E:\car2\IMG\left_2020_03_23_10_30_19_361.jpg,E:\car2\IMG\right_2020_03_23_10_30_19_361.jpg,0,1,0,26.02237
E:\car2\IMG\center_2020_03_23_10_30_19_485.jpg,E:\car2\IMG\left_2020_03_23_10_30_19_485.jpg,E:\car2\IMG\right_2020_03_23_10_30_19_485.jpg,0,1,0,27.34373
E:\car2\IMG\center_2020_03_23_10_30_19_607.jpg,E:\car2\IMG\left_2020_03_23_10_30_19_607.jpg,E:\car2\IMG\right_2020_03_23_10_30_19_607.jpg,-0.15,0.6355783,0,28.12113
E:\car2\IMG\center_2020_03_23_10_30_19_734.jpg,E:\car2\IMG\left_2020_03_23_10_30_19_734.jpg,E:\car2\IMG\right_2020_03_23_10_30_19_734.jpg,-0.45,0.2535655,0,28.22004
E:\car2\IMG\center_2020_03_23_10_30_19_857.jpg,E:\car2\IMG\left_2020_03_23_10_30_19_857.jpg,E:\car2\IMG\right_2020_03_23_10_30_19_857.jpg,0,0,0,27.95263
E:\car2\IMG\center_2020_03_23_10_30_19_977.jpg,E:\car2\IMG\left_2020_03_23_10_30_19_977.jpg,E:\car2\IMG\right_2020_03_23_10_30_19_977.jpg,-0.15,0,0,27.6098
E:\car2\IMG\center_2020_03_23_10_30_20_102.jpg,E:\car2\IMG\left_2020_03_23_10_30_20_102.jpg,E:\car2\IMG\right_2020_03_23_10_30_20_102.jpg,0,0,0,27.23803
E:\car2\IMG\center_2020_03_23_10_30_20_224.jpg,E:\car2\IMG\left_2020_03_23_10_30_20_224.jpg,E:\car2\IMG\right_2020_03_23_10_30_20_224.jpg,0,0,0,26.85444
E:\car2\IMG\center_2020_03_23_10_30_20_347.jpg,E:\car2\IMG\left_2020_03_23_10_30_20_347.jpg,E:\car2\IMG\right_2020_03_23_10_30_20_347.jpg,0,0,0,26.53142
E:\car2\IMG\center_2020_03_23_10_30_20_466.jpg,E:\car2\IMG\left_2020_03_23_10_30_20_466.jpg,E:\car2\IMG\right_2020_03_23_10_30_20_466.jpg,0,0,0,26.21217
E:\car2\IMG\center_2020_03_23_10_30_20_586.jpg,E:\car2\IMG\left_2020_03_23_10_30_20_586.jpg,E:\car2\IMG\right_2020_03_23_10_30_20_586.jpg,0,0,0,25.89655
E:\car2\IMG\center_2020_03_23_10_30_20_703.jpg,E:\car2\IMG\left_2020_03_23_10_30_20_703.jpg,E:\car2\IMG\right_2020_03_23_10_30_20_703.jpg,0,0,0,25.63643
E:\car2\IMG\center_2020_03_23_10_30_20_822.jpg,E:\car2\IMG\left_2020_03_23_10_30_20_822.jpg,E:\car2\IMG\right_2020_03_23_10_30_20_822.jpg,0,0,0,25.32769
E:\car2\IMG\center_2020_03_23_10_30_20_944.jpg,E:\car2\IMG\left_2020_03_23_10_30_20_944.jpg,E:\car2\IMG\right_2020_03_23_10_30_20_944.jpg,0,0,0,24.97205
E:\car2\IMG\center_2020_03_23_10_30_21_062.jpg,E:\car2\IMG\left_2020_03_23_10_30_21_062.jpg,E:\car2\IMG\right_2020_03_23_10_30_21_062.jpg,0,0,0,24.72107
E:\car2\IMG\center_2020_03_23_10_30_21_182.jpg,E:\car2\IMG\left_2020_03_23_10_30_21_182.jpg,E:\car2\IMG\right_2020_03_23_10_30_21_182.jpg,0,0.3581895,0,24.75225
E:\car2\IMG\center_2020_03_23_10_30_21_302.jpg,E:\car2\IMG\left_2020_03_23_10_30_21_302.jpg,E:\car2\IMG\right_2020_03_23_10_30_21_302.jpg,0,0,0,24.64182
E:\car2\IMG\center_2020_03_23_10_30_21_420.jpg,E:\car2\IMG\left_2020_03_23_10_30_21_420.jpg,E:\car2\IMG\right_2020_03_23_10_30_21_420.jpg,0,0,0,24.34241
E:\car2\IMG\center_2020_03_23_10_30_21_541.jpg,E:\car2\IMG\left_2020_03_23_10_30_21_541.jpg,E:\car2\IMG\right_2020_03_23_10_30_21_541.jpg,-0.15,0,0,24.04084
E:\car2\IMG\center_2020_03_23_10_30_21_661.jpg,E:\car2\IMG\left_2020_03_23_10_30_21_661.jpg,E:\car2\IMG\right_2020_03_23_10_30_21_661.jpg,-0.45,0,0,23.63281
E:\car2\IMG\center_2020_03_23_10_30_21_779.jpg,E:\car2\IMG\left_2020_03_23_10_30_21_779.jpg,E:\car2\IMG\right_2020_03_23_10_30_21_779.jpg,0,0,0,23.32628
E:\car2\IMG\center_2020_03_23_10_30_21_902.jpg,E:\car2\IMG\left_2020_03_23_10_30_21_902.jpg,E:\car2\IMG\right_2020_03_23_10_30_21_902.jpg,-0.15,0,0,23.03984
E:\car2\IMG\center_2020_03_23_10_30_22_027.jpg,E:\car2\IMG\left_2020_03_23_10_30_22_027.jpg,E:\car2\IMG\right_2020_03_23_10_30_22_027.jpg,0,0,0,22.67866
E:\car2\IMG\center_2020_03_23_10_30_22_144.jpg,E:\car2\IMG\left_2020_03_23_10_30_22_144.jpg,E:\car2\IMG\right_2020_03_23_10_30_22_144.jpg,0,0,0,22.40383
E:\car2\IMG\center_2020_03_23_10_30_22_263.jpg,E:\car2\IMG\left_2020_03_23_10_30_22_263.jpg,E:\car2\IMG\right_2020_03_23_10_30_22_263.jpg,0,0,0,22.17868
E:\car2\IMG\center_2020_03_23_10_30_22_382.jpg,E:\car2\IMG\left_2020_03_23_10_30_22_382.jpg,E:\car2\IMG\right_2020_03_23_10_30_22_382.jpg,0,0,0,21.9118
E:\car2\IMG\center_2020_03_23_10_30_22_502.jpg,E:\car2\IMG\left_2020_03_23_10_30_22_502.jpg,E:\car2\IMG\right_2020_03_23_10_30_22_502.jpg,0,0,0,21.64809
E:\car2\IMG\center_2020_03_23_10_30_22_619.jpg,E:\car2\IMG\left_2020_03_23_10_30_22_619.jpg,E:\car2\IMG\right_2020_03_23_10_30_22_619.jpg,0,0,0,21.38756
E:\car2\IMG\center_2020_03_23_10_30_22_736.jpg,E:\car2\IMG\left_2020_03_23_10_30_22_736.jpg,E:\car2\IMG\right_2020_03_23_10_30_22_736.jpg,0,0.1737717,0,21.2175
E:\car2\IMG\center_2020_03_23_10_30_22_855.jpg,E:\car2\IMG\left_2020_03_23_10_30_22_855.jpg,E:\car2\IMG\right_2020_03_23_10_30_22_855.jpg,0,0.5326374,0,21.55603
E:\car2\IMG\center_2020_03_23_10_30_22_976.jpg,E:\car2\IMG\left_2020_03_23_10_30_22_976.jpg,E:\car2\IMG\right_2020_03_23_10_30_22_976.jpg,0,0.1705199,0,21.71961
E:\car2\IMG\center_2020_03_23_10_30_23_092.jpg,E:\car2\IMG\left_2020_03_23_10_30_23_092.jpg,E:\car2\IMG\right_2020_03_23_10_30_23_092.jpg,0,0,0,21.43303
E:\car2\IMG\center_2020_03_23_10_30_23_213.jpg,E:\car2\IMG\left_2020_03_23_10_30_23_213.jpg,E:\car2\IMG\right_2020_03_23_10_30_23_213.jpg,0,0.3629484,0,21.49694
E:\car2\IMG\center_2020_03_23_10_30_23_331.jpg,E:\car2\IMG\left_2020_03_23_10_30_23_331.jpg,E:\car2\IMG\right_2020_03_23_10_30_23_331.jpg,0,0.008993119,0,21.38578
E:\car2\IMG\center_2020_03_23_10_30_23_451.jpg,E:\car2\IMG\left_2020_03_23_10_30_23_451.jpg,E:\car2\IMG\right_2020_03_23_10_30_23_451.jpg,0,0,0,21.10056
E:\car2\IMG\center_2020_03_23_10_30_23_571.jpg,E:\car2\IMG\left_2020_03_23_10_30_23_571.jpg,E:\car2\IMG\right_2020_03_23_10_30_23_571.jpg,-0.15,0,0,20.83001
E:\car2\IMG\center_2020_03_23_10_30_23_688.jpg,E:\car2\IMG\left_2020_03_23_10_30_23_688.jpg,E:\car2\IMG\right_2020_03_23_10_30_23_688.jpg,-0.45,0,0,20.47827
E:\car2\IMG\center_2020_03_23_10_30_23_809.jpg,E:\car2\IMG\left_2020_03_23_10_30_23_809.jpg,E:\car2\IMG\right_2020_03_23_10_30_23_809.jpg,0,0,0,20.18467
E:\car2\IMG\center_2020_03_23_10_30_23_929.jpg,E:\car2\IMG\left_2020_03_23_10_30_23_929.jpg,E:\car2\IMG\right_2020_03_23_10_30_23_929.jpg,0,0,0,19.92871
E:\car2\IMG\center_2020_03_23_10_30_24_049.jpg,E:\car2\IMG\left_2020_03_23_10_30_24_049.jpg,E:\car2\IMG\right_2020_03_23_10_30_24_049.jpg,0,0,0,19.67711
E:\car2\IMG\center_2020_03_23_10_30_24_171.jpg,E:\car2\IMG\left_2020_03_23_10_30_24_171.jpg,E:\car2\IMG\right_2020_03_23_10_30_24_171.jpg,0,0.1867608,0,19.5608
E:\car2\IMG\center_2020_03_23_10_30_24_292.jpg,E:\car2\IMG\left_2020_03_23_10_30_24_292.jpg,E:\car2\IMG\right_2020_03_23_10_30_24_292.jpg,0,0.5488575,0,20.01019
E:\car2\IMG\center_2020_03_23_10_30_24_412.jpg,E:\car2\IMG\left_2020_03_23_10_30_24_412.jpg,E:\car2\IMG\right_2020_03_23_10_30_24_412.jpg,0,0.1881204,0,20.18398
E:\car2\IMG\center_2020_03_23_10_30_24_535.jpg,E:\car2\IMG\left_2020_03_23_10_30_24_535.jpg,E:\car2\IMG\right_2020_03_23_10_30_24_535.jpg,0,0,0,19.92586
E:\car2\IMG\center_2020_03_23_10_30_24_657.jpg,E:\car2\IMG\left_2020_03_23_10_30_24_657.jpg,E:\car2\IMG\right_2020_03_23_10_30_24_657.jpg,0,0,0,19.6755
E:\car2\IMG\center_2020_03_23_10_30_24_778.jpg,E:\car2\IMG\left_2020_03_23_10_30_24_778.jpg,E:\car2\IMG\right_2020_03_23_10_30_24_778.jpg,0,0,0,19.42424
E:\car2\IMG\center_2020_03_23_10_30_24_899.jpg,E:\car2\IMG\left_2020_03_23_10_30_24_899.jpg,E:\car2\IMG\right_2020_03_23_10_30_24_899.jpg,-0.15,0,0,19.16196
E:\car2\IMG\center_2020_03_23_10_30_25_027.jpg,E:\car2\IMG\left_2020_03_23_10_30_25_027.jpg,E:\car2\IMG\right_2020_03_23_10_30_25_027.jpg,0,0,0,19.27078
E:\car2\IMG\center_2020_03_23_10_30_25_149.jpg,E:\car2\IMG\left_2020_03_23_10_30_25_149.jpg,E:\car2\IMG\right_2020_03_23_10_30_25_149.jpg,-0.15,0,0,19.04351
E:\car2\IMG\center_2020_03_23_10_30_25_272.jpg,E:\car2\IMG\left_2020_03_23_10_30_25_272.jpg,E:\car2\IMG\right_2020_03_23_10_30_25_272.jpg,0,0,0,18.78865
E:\car2\IMG\center_2020_03_23_10_30_25_394.jpg,E:\car2\IMG\left_2020_03_23_10_30_25_394.jpg,E:\car2\IMG\right_2020_03_23_10_30_25_394.jpg,0,0,0,18.56445
E:\car2\IMG\center_2020_03_23_10_30_25_517.jpg,E:\car2\IMG\left_2020_03_23_10_30_25_517.jpg,E:\car2\IMG\right_2020_03_23_10_30_25_517.jpg,0,0,0,18.34575
E:\car2\IMG\center_2020_03_23_10_30_25_641.jpg,E:\car2\IMG\left_2020_03_23_10_30_25_641.jpg,E:\car2\IMG\right_2020_03_23_10_30_25_641.jpg,0,0.1881567,0,18.20931
E:\car2\IMG\center_2020_03_23_10_30_25_764.jpg,E:\car2\IMG\left_2020_03_23_10_30_25_764.jpg,E:\car2\IMG\right_2020_03_23_10_30_25_764.jpg,0,0.1929177,0,18.03041
E:\car2\IMG\center_2020_03_23_10_30_25_889.jpg,E:\car2\IMG\left_2020_03_23_10_30_25_889.jpg,E:\car2\IMG\right_2020_03_23_10_30_25_889.jpg,0,0,0,17.79216
E:\car2\IMG\center_2020_03_23_10_30_26_013.jpg,E:\car2\IMG\left_2020_03_23_10_30_26_013.jpg,E:\car2\IMG\right_2020_03_23_10_30_26_013.jpg,0,0,0,17.56757
E:\car2\IMG\center_2020_03_23_10_30_26_080.jpg,E:\car2\IMG\left_2020_03_23_10_30_26_080.jpg,E:\car2\IMG\right_2020_03_23_10_30_26_080.jpg,0,0,0,17.97777
E:\car2\IMG\center_2020_03_23_10_30_26_201.jpg,E:\car2\IMG\left_2020_03_23_10_30_26_201.jpg,E:\car2\IMG\right_2020_03_23_10_30_26_201.jpg,0.15,0,0,17.75283
E:\car2\IMG\center_2020_03_23_10_30_26_328.jpg,E:\car2\IMG\left_2020_03_23_10_30_26_328.jpg,E:\car2\IMG\right_2020_03_23_10_30_26_328.jpg,0.5000001,0,0,16.89437
E:\car2\IMG\center_2020_03_23_10_30_26_451.jpg,E:\car2\IMG\left_2020_03_23_10_30_26_451.jpg,E:\car2\IMG\right_2020_03_23_10_30_26_451.jpg,0,0,0,16.63169
E:\car2\IMG\center_2020_03_23_10_30_26_593.jpg,E:\car2\IMG\left_2020_03_23_10_30_26_593.jpg,E:\car2\IMG\right_2020_03_23_10_30_26_593.jpg,0,0,0,16.42055
E:\car2\IMG\center_2020_03_23_10_30_26_708.jpg,E:\car2\IMG\left_2020_03_23_10_30_26_708.jpg,E:\car2\IMG\right_2020_03_23_10_30_26_708.jpg,0,0.3858579,0,17.08075
E:\car2\IMG\center_2020_03_23_10_30_26_831.jpg,E:\car2\IMG\left_2020_03_23_10_30_26_831.jpg,E:\car2\IMG\right_2020_03_23_10_30_26_831.jpg,0,0.01516262,0,17.13786
E:\car2\IMG\center_2020_03_23_10_30_26_960.jpg,E:\car2\IMG\left_2020_03_23_10_30_26_960.jpg,E:\car2\IMG\right_2020_03_23_10_30_26_960.jpg,0,0.1908846,0,17.01206
E:\car2\IMG\center_2020_03_23_10_30_27_099.jpg,E:\car2\IMG\left_2020_03_23_10_30_27_099.jpg,E:\car2\IMG\right_2020_03_23_10_30_27_099.jpg,0,0,0,16.30555
E:\car2\IMG\center_2020_03_23_10_30_27_229.jpg,E:\car2\IMG\left_2020_03_23_10_30_27_229.jpg,E:\car2\IMG\right_2020_03_23_10_30_27_229.jpg,0,0.1959504,0,16.23873
E:\car2\IMG\center_2020_03_23_10_30_27_344.jpg,E:\car2\IMG\left_2020_03_23_10_30_27_344.jpg,E:\car2\IMG\right_2020_03_23_10_30_27_344.jpg,0,0,0,16.55674
E:\car2\IMG\center_2020_03_23_10_30_27_486.jpg,E:\car2\IMG\left_2020_03_23_10_30_27_486.jpg,E:\car2\IMG\right_2020_03_23_10_30_27_486.jpg,0,0.1943367,0,16.42645
E:\car2\IMG\center_2020_03_23_10_30_27_611.jpg,E:\car2\IMG\left_2020_03_23_10_30_27_611.jpg,E:\car2\IMG\right_2020_03_23_10_30_27_611.jpg,0,0,0,16.32589
E:\car2\IMG\center_2020_03_23_10_30_27_736.jpg,E:\car2\IMG\left_2020_03_23_10_30_27_736.jpg,E:\car2\IMG\right_2020_03_23_10_30_27_736.jpg,0,0,0,15.57485
E:\car2\IMG\center_2020_03_23_10_30_27_868.jpg,E:\car2\IMG\left_2020_03_23_10_30_27_868.jpg,E:\car2\IMG\right_2020_03_23_10_30_27_868.jpg,0,0.388101,0,15.83743
E:\car2\IMG\center_2020_03_23_10_30_27_997.jpg,E:\car2\IMG\left_2020_03_23_10_30_27_997.jpg,E:\car2\IMG\right_2020_03_23_10_30_27_997.jpg,0,0.004562378,0,15.7345
E:\car2\IMG\center_2020_03_23_10_30_28_112.jpg,E:\car2\IMG\left_2020_03_23_10_30_28_112.jpg,E:\car2\IMG\right_2020_03_23_10_30_28_112.jpg,0,0.3964152,0,16.39403
E:\car2\IMG\center_2020_03_23_10_30_28_241.jpg,E:\car2\IMG\left_2020_03_23_10_30_28_241.jpg,E:\car2\IMG\right_2020_03_23_10_30_28_241.jpg,0,0.3857646,0,16.93463
E:\car2\IMG\center_2020_03_23_10_30_28_367.jpg,E:\car2\IMG\left_2020_03_23_10_30_28_367.jpg,E:\car2\IMG\right_2020_03_23_10_30_28_367.jpg,0,0.7647396,0,17.46702
E:\car2\IMG\center_2020_03_23_10_30_28_494.jpg,E:\car2\IMG\left_2020_03_23_10_30_28_494.jpg,E:\car2\IMG\right_2020_03_23_10_30_28_494.jpg,0,0.7662033,0,18.56854
E:\car2\IMG\center_2020_03_23_10_30_28_625.jpg,E:\car2\IMG\left_2020_03_23_10_30_28_625.jpg,E:\car2\IMG\right_2020_03_23_10_30_28_625.jpg,0,0.790741,0,19.67839
E:\car2\IMG\center_2020_03_23_10_30_28_753.jpg,E:\car2\IMG\left_2020_03_23_10_30_28_753.jpg,E:\car2\IMG\right_2020_03_23_10_30_28_753.jpg,0,1,0,20.80186
E:\car2\IMG\center_2020_03_23_10_30_28_880.jpg,E:\car2\IMG\left_2020_03_23_10_30_28_880.jpg,E:\car2\IMG\right_2020_03_23_10_30_28_880.jpg,0,0.622093,0,21.64034
E:\car2\IMG\center_2020_03_23_10_30_29_011.jpg,E:\car2\IMG\left_2020_03_23_10_30_29_011.jpg,E:\car2\IMG\right_2020_03_23_10_30_29_011.jpg,-0.35,0.2276983,0,21.84177
E:\car2\IMG\center_2020_03_23_10_30_29_140.jpg,E:\car2\IMG\left_2020_03_23_10_30_29_140.jpg,E:\car2\IMG\right_2020_03_23_10_30_29_140.jpg,-0.6500001,0,0,21.3926
E:\car2\IMG\center_2020_03_23_10_30_29_268.jpg,E:\car2\IMG\left_2020_03_23_10_30_29_268.jpg,E:\car2\IMG\right_2020_03_23_10_30_29_268.jpg,0,0,0,21.17276
E:\car2\IMG\center_2020_03_23_10_30_29_398.jpg,E:\car2\IMG\left_2020_03_23_10_30_29_398.jpg,E:\car2\IMG\right_2020_03_23_10_30_29_398.jpg,-0.3,0,0,20.92543
E:\car2\IMG\center_2020_03_23_10_30_29_529.jpg,E:\car2\IMG\left_2020_03_23_10_30_29_529.jpg,E:\car2\IMG\right_2020_03_23_10_30_29_529.jpg,0,0,0,20.31347
E:\car2\IMG\center_2020_03_23_10_30_29_658.jpg,E:\car2\IMG\left_2020_03_23_10_30_29_658.jpg,E:\car2\IMG\right_2020_03_23_10_30_29_658.jpg,0,0,0,20.05974
E:\car2\IMG\center_2020_03_23_10_30_29_725.jpg,E:\car2\IMG\left_2020_03_23_10_30_29_725.jpg,E:\car2\IMG\right_2020_03_23_10_30_29_725.jpg,0,0,0,19.89144
E:\car2\IMG\center_2020_03_23_10_30_29_848.jpg,E:\car2\IMG\left_2020_03_23_10_30_29_848.jpg,E:\car2\IMG\right_2020_03_23_10_30_29_848.jpg,0,0,0,19.64088
E:\car2\IMG\center_2020_03_23_10_30_29_976.jpg,E:\car2\IMG\left_2020_03_23_10_30_29_976.jpg,E:\car2\IMG\right_2020_03_23_10_30_29_976.jpg,0,0,0,19.39046
E:\car2\IMG\center_2020_03_23_10_30_30_105.jpg,E:\car2\IMG\left_2020_03_23_10_30_30_105.jpg,E:\car2\IMG\right_2020_03_23_10_30_30_105.jpg,0,0,0,19.51026
E:\car2\IMG\center_2020_03_23_10_30_30_233.jpg,E:\car2\IMG\left_2020_03_23_10_30_30_233.jpg,E:\car2\IMG\right_2020_03_23_10_30_30_233.jpg,0,0,0,19.29151
